seqnames	start	end	width	strand	pvalue	qvalue	meth.diff
NW_024609857.1	172679256	172679256	1	*	6.55264773467057e-17	5.89630665624653e-14	-39.146778254548
NW_024609857.1	172679265	172679265	1	*	9.62246080156826e-16	7.11061297766358e-13	-37.0882373424333
NW_024609857.1	172679268	172679268	1	*	1.18247426521995e-14	7.37122397046136e-12	-35.6408570142951
NW_024609857.1	172679274	172679274	1	*	7.69768158753682e-16	5.74707183469158e-13	-37.134745880072
NW_024609857.1	172679276	172679276	1	*	5.48313328140482e-15	3.67312200240172e-12	-36.5436746987952
NW_024609857.1	189175925	189175925	1	*	4.95787332537411e-05	0.00169285614056342	-25.3939393939394
NW_024609857.1	189421759	189421759	1	*	7.73292343533061e-05	0.0023748930108222	-25.1730723322989
NW_024609857.1	189421822	189421822	1	*	2.18271653938676e-06	0.000142667020800094	-25.8426966292135
NW_024609857.1	189421854	189421854	1	*	2.10817894214995e-06	0.000138705036779808	-25.8928571428571
NW_024609857.1	189421857	189421857	1	*	4.30900141187535e-06	0.000246879663151138	-25.216201423098
NW_024609857.1	190234938	190234938	1	*	1.92162051197161e-05	0.000810126533779333	-25.338261500891
NW_024609857.1	190234963	190234963	1	*	4.63128230924648e-07	3.98075809971229e-05	-25.9912794658673
NW_024609857.1	190234969	190234969	1	*	8.27364496225203e-08	9.40011345084428e-06	-26.5293834296724
NW_024609857.1	190234994	190234994	1	*	1.88924984189614e-07	1.88262546755829e-05	-25.2355961853169
NW_024609857.1	190234999	190234999	1	*	4.96516577629618e-08	6.08397751610621e-06	-26.3296089385475
NW_024609857.1	190235014	190235014	1	*	2.06833098539124e-07	2.02858161710425e-05	-25.1487111698612
NW_024609857.1	190235024	190235024	1	*	8.99116324514506e-09	1.38885151936055e-06	-27.9199780761853
NW_024609857.1	190235028	190235028	1	*	1.17908710329277e-08	1.75516520888576e-06	-27.048909451421
NW_024609857.1	190235039	190235039	1	*	3.56886621122484e-08	4.58747397416877e-06	-25.7724719101124
NW_024609857.1	190235046	190235046	1	*	1.16549195115692e-09	2.36472604452323e-07	-28.3841626538256
NW_024609857.1	195047037	195047037	1	*	2.42190979554393e-10	5.92774646555834e-08	-29.1079812206573
NW_024609857.1	195047229	195047229	1	*	1.35540911189028e-06	9.65777737925606e-05	-29.031007751938
NW_024609857.1	195292256	195292256	1	*	4.3193843613209e-05	0.00152169008286816	-27.2805507745267
NW_024609857.1	195292270	195292270	1	*	5.11831263770527e-05	0.00173390917042363	-26.3905325443787
NW_024609857.1	195292281	195292281	1	*	2.22378821604059e-05	0.000906818914526844	-27.1208791208791
NW_024609857.1	195292293	195292293	1	*	2.68957641955201e-05	0.00105342046923667	-26.5151515151515
NW_024609857.1	195292328	195292328	1	*	2.49555365999594e-05	0.000992906413515322	-26.8199233716475
NW_024609857.1	198226864	198226864	1	*	1.30631410735748e-05	0.00059735331078445	-29.5117845117845
NW_024609857.1	198226868	198226868	1	*	4.78880123541933e-05	0.00164876585274129	-27.8006519128495
NW_024609857.1	198226871	198226871	1	*	0.000177862513496287	0.00444018544109905	-25.8381247235736
NW_024609857.1	198302692	198302692	1	*	7.60815120597188e-05	0.00234517361545365	-26.2798036465638
NW_024609857.1	198302769	198302769	1	*	2.1994736125536e-05	0.00089931542128893	-29.3642123661787
NW_024609857.1	198302777	198302777	1	*	0.000267407567203545	0.00603451866682374	-25.5306246209824
NW_024609857.1	198330965	198330965	1	*	0.000500135316966337	0.00952387558484197	-26.8511093290564
NW_024609857.1	198372316	198372316	1	*	1.36771274819707e-05	0.000620095353737703	-29.5798319327731
NW_024609857.1	198372365	198372365	1	*	2.84200929576566e-05	0.0011002665935334	-29.3471234647705
NW_024609857.1	198372371	198372371	1	*	5.53606229611901e-05	0.00184047052440301	-28.2499187520312
NW_024609857.1	198372385	198372385	1	*	0.000196705134462798	0.00479455628345857	-26.3681592039801
NW_024609857.1	198372388	198372388	1	*	3.55255469797367e-05	0.00130625028090421	-29.3560606060606
NW_024609857.1	198448430	198448430	1	*	3.75570730465279e-06	0.000221594656025665	-31.7905405405405
NW_024609857.1	198448431	198448431	1	*	1.72522096260707e-05	0.000742872692138525	-32.5686813186813
NW_024609857.1	198448442	198448442	1	*	2.58343637825523e-08	3.48804151506486e-06	-36.7886178861789
NW_024609857.1	198448455	198448455	1	*	2.57205823964599e-07	2.4369678986994e-05	-33.5271317829457
NW_024609857.1	198448480	198448480	1	*	1.36052613901408e-08	1.99115965049331e-06	-38.0956082394093
NW_024609857.1	198448491	198448491	1	*	2.31712744375154e-06	0.000149673682296373	-31.9435637285986
NW_024609857.1	198448501	198448501	1	*	3.1953544569002e-06	0.000194613072178267	-31.6145181476846
NW_024609857.1	198448504	198448504	1	*	1.10138830051667e-05	0.000523185849506973	-30.2776322682032
NW_024609857.1	198448507	198448507	1	*	0.000175321417646704	0.00439304497488404	-25.5233494363929
NW_024609857.1	198448512	198448512	1	*	1.50607883248246e-06	0.000105530829958029	-33.7321937321937
NW_024609857.1	198538992	198538992	1	*	2.17962482357498e-05	0.000893475584438672	-27.7342549923195
NW_024609857.1	198539044	198539044	1	*	0.000103400672890979	0.00295859586921176	-25.3942232630757
NW_024609857.1	198783607	198783607	1	*	6.82106963944097e-07	5.49284946438819e-05	-26.9462365591398
NW_024609863.1	110155	110155	1	*	5.76465817493193e-06	0.000312489813151801	-27.2893549567126
NW_024609863.1	110173	110173	1	*	1.31826655907386e-06	9.43033303132148e-05	-25.8847320525784
NW_024609863.1	110184	110184	1	*	3.68857640282085e-06	0.000218324833621163	-26.6949152542373
NW_024609863.1	110189	110189	1	*	4.51910584251314e-06	0.000256753576789591	-26.2820512820513
NW_024609863.1	110191	110191	1	*	8.07222524614407e-06	0.000408212520490552	-25.3623188405797
NW_024609863.1	110203	110203	1	*	5.43152271494843e-06	0.000297843634063255	-25.9607843137255
NW_024609863.1	110208	110208	1	*	2.88132687998843e-07	2.68003274495495e-05	-28.7271142109852
NW_024609863.1	110210	110210	1	*	8.75862322858195e-07	6.7691807004011e-05	-28.1081081081081
NW_024609863.1	110215	110215	1	*	3.04355615612345e-06	0.000186901042090286	-26.3004940424295
NW_024609863.1	110221	110221	1	*	2.39749230102434e-06	0.000153919662743244	-26.4086021505376
NW_024609863.1	110224	110224	1	*	1.26932193193752e-06	9.14259261925831e-05	-27.2941176470588
NW_024609863.1	110237	110237	1	*	1.79936516406369e-06	0.000122027127035982	-26.7368421052632
NW_024609863.1	110247	110247	1	*	2.04895534843454e-06	0.000135611384417444	-26.8125268125268
NW_024609867.1	957180	957180	1	*	1.72408862746302e-07	1.74146713544828e-05	-32.372754491018
NW_024609867.1	957209	957209	1	*	3.89892377026467e-08	4.93983355121745e-06	-34.9724965206442
NW_024609867.1	957223	957223	1	*	1.63339210262025e-08	2.33172640736369e-06	-36.8284347231716
NW_024609867.1	957233	957233	1	*	1.39738544733904e-08	2.03606270928472e-06	-35.099573257468
NW_024609867.1	957237	957237	1	*	2.31710378286589e-06	0.000149673682296373	-29.073688742197
NW_024609867.1	957243	957243	1	*	3.28702450554735e-08	4.28772436630316e-06	-34.0659340659341
NW_024609867.1	957264	957264	1	*	1.73998144957443e-09	3.35718624483277e-07	-37.247581876803
NW_024609867.1	957266	957266	1	*	3.04403172050911e-07	2.80511095039497e-05	-32.418930762489
NW_024609867.1	957277	957277	1	*	3.46164240478016e-08	4.47810109165502e-06	-35.2611940298507
NW_024609867.1	957279	957279	1	*	5.22329704817949e-07	4.39547000763263e-05	-34.4994731296101
NW_024609868.1	704873	704873	1	*	3.40588509748278e-05	0.00126560830064436	-29.7316585783614
NW_024609868.1	704944	704944	1	*	4.2480093407762e-05	0.00150130450597713	-26.8487394957983
NW_024609868.1	704992	704992	1	*	9.13606454074017e-06	0.000450056526967317	-26.0162601626016
NW_024609868.1	11294451	11294451	1	*	2.98289260217397e-05	0.0011422371055179	-26.0119047619048
NW_024609868.1	11294460	11294460	1	*	3.47053087495052e-08	4.48658637197183e-06	-29.2825361512792
NW_024609868.1	11294472	11294472	1	*	3.58948434656669e-08	4.60942967645039e-06	-28.9321874264186
NW_024609868.1	11294476	11294476	1	*	1.20334592562902e-08	1.78621499843349e-06	-30.6214421252372
NW_024609868.1	11294480	11294480	1	*	1.73298666712953e-11	5.63871187337792e-09	-35.4857142857143
NW_024609868.1	11294509	11294509	1	*	3.93875092830639e-08	4.98482888692654e-06	-30.4942684580303
NW_024609868.1	11294518	11294518	1	*	3.40277681572618e-07	3.07819551645946e-05	-27.5358030536158
NW_024609868.1	11294523	11294523	1	*	6.15906916973458e-07	5.0319818618464e-05	-27.2091544818818
NW_024609868.1	11294530	11294530	1	*	2.26284178116498e-09	4.20998337822238e-07	-31.8994739918177
NW_024609868.1	11294533	11294533	1	*	8.82379112965245e-07	6.80995666126565e-05	-26.3292314836313
NW_024609868.1	11294537	11294537	1	*	8.24263551999176e-09	1.29187532207375e-06	-29.7354747283892
NW_024609868.1	11294551	11294551	1	*	4.41735007858551e-07	3.82991652724974e-05	-25.4583254583255
NW_024609868.1	26227063	26227063	1	*	7.25605406832987e-08	8.39782050394331e-06	-30.6555513452065
NW_024609868.1	26227072	26227072	1	*	3.49192212023836e-08	4.51121259978033e-06	-28.8076923076923
NW_024609868.1	26227083	26227083	1	*	6.34348003754956e-07	5.15785234890293e-05	-29.7836025601951
NW_024609868.1	26227093	26227093	1	*	5.67848101117841e-06	0.000308692840419533	-27.8466153645494
NW_024609868.1	26227105	26227105	1	*	1.85495311519818e-06	0.000125106859652489	-29.9130188812672
NW_024609868.1	28466922	28466922	1	*	5.30311013133862e-05	0.0017827787823468	-27.0250093318402
NW_024609868.1	28466945	28466945	1	*	1.17849868929638e-05	0.000551339952440686	-27.5378665807283
NW_024609868.1	28466957	28466957	1	*	2.6511597880916e-06	0.00016674106111724	-28.7976539589443
NW_024609868.1	28466964	28466964	1	*	1.54400986785244e-06	0.000107770483830938	-28.4354628422425
NW_024609868.1	28466978	28466978	1	*	6.6263344696637e-06	0.000348991780186201	-29.4246929541047
NW_024609868.1	31472286	31472286	1	*	0.000174305929935712	0.00437613879793994	-26.0912006693627
NW_024609868.1	31472291	31472291	1	*	7.35060776684824e-05	0.00228406259515121	-28.1632653061224
NW_024609868.1	31472301	31472301	1	*	0.000175717265735859	0.00440010186014482	-27.0676691729323
NW_024609868.1	31472349	31472349	1	*	0.00015896435668937	0.00408758078222299	-27.2968490878939
NW_024609868.1	34710038	34710038	1	*	3.06947473025179e-05	0.00116693890183432	-31.514823338297
NW_024609868.1	40011945	40011945	1	*	7.47667683492933e-07	5.92990323442767e-05	-25.6671899529042
NW_024609868.1	40011950	40011950	1	*	1.38911970258056e-07	1.45210921152536e-05	-25.9849734286238
NW_024609868.1	41133799	41133799	1	*	3.18130484872386e-07	2.91111643481008e-05	-34.8654244306418
NW_024609868.1	42757392	42757392	1	*	1.00881992213304e-05	0.000487998832805916	-33.1168831168831
NW_024609868.1	42757401	42757401	1	*	2.93277199507679e-07	2.71638271660262e-05	-36.116881318377
NW_024609868.1	42757403	42757403	1	*	1.86224990008064e-05	0.00078970583566444	-28.7924424972618
NW_024609868.1	42757409	42757409	1	*	1.19724629775327e-05	0.000558212624868233	-30.4047651279274
NW_024609868.1	42757412	42757412	1	*	3.72216455634121e-07	3.31880084085436e-05	-35.0615946933803
NW_024609868.1	42757421	42757421	1	*	1.1174012820104e-06	8.24239155175403e-05	-33.8567754162718
NW_024609868.1	42757425	42757425	1	*	1.00814970574271e-05	0.000487793135723271	-29.6041308089501
NW_024609868.1	42757428	42757428	1	*	2.6624673207189e-06	0.000167215641314288	-31.8019330067523
NW_024609868.1	42757432	42757432	1	*	6.96962474449093e-06	0.000363592472602374	-29.1566265060241
NW_024609868.1	42757457	42757457	1	*	1.91545851923022e-05	0.000807823405083812	-28.505229710049
NW_024609868.1	42757461	42757461	1	*	4.19062587004921e-05	0.00148638779939384	-27.1867007672634
NW_024609868.1	42757463	42757463	1	*	3.05486171767577e-05	0.00116304802547383	-27.0822420115244
NW_024609868.1	42757469	42757469	1	*	7.91437562305328e-06	0.000401532384551513	-29.9683744465528
NW_024609868.1	42757472	42757472	1	*	8.92013972394572e-06	0.000441701063279987	-27.5447570332481
NW_024609868.1	53852827	53852827	1	*	6.08119222178386e-08	7.22772167536303e-06	-35.3543743078627
NW_024609868.1	53852832	53852832	1	*	1.23888147413827e-07	1.31916032403791e-05	-34.6760797342193
NW_024609868.1	53852841	53852841	1	*	1.84311988327108e-08	2.59142954553022e-06	-36.7296918767507
NW_024609868.1	53852845	53852845	1	*	1.62290768742637e-07	1.65722610998548e-05	-34.5238095238095
NW_024609868.1	53852851	53852851	1	*	5.27080757184879e-10	1.17918079836844e-07	-39.6040974529347
NW_024609868.1	53852854	53852854	1	*	6.25192094937199e-08	7.40171423740442e-06	-35.7142857142857
NW_024609868.1	53852857	53852857	1	*	9.53165652073279e-09	1.46295526731672e-06	-37.5
NW_024609868.1	53852859	53852859	1	*	6.00031641970561e-08	7.15366793563143e-06	-35.3987378083764
NW_024609868.1	53852867	53852867	1	*	1.00851609377535e-08	1.53688774628072e-06	-37.3467351012261
NW_024609868.1	53852893	53852893	1	*	3.10212964218828e-09	5.55333740984884e-07	-38.8888888888889
NW_024609868.1	53852896	53852896	1	*	8.0004040748651e-06	0.000405327620088438	-30.5663745537163
NW_024609868.1	60244399	60244399	1	*	4.00584416897503e-07	3.52121055234516e-05	-29.5652173913043
NW_024609868.1	60245275	60245275	1	*	1.1123499685567e-08	1.66823702006322e-06	-35.6275303643725
NW_024609868.1	60245278	60245278	1	*	4.80382147333333e-08	5.91638598051341e-06	-35.8974358974359
NW_024609868.1	60245291	60245291	1	*	4.13615720083042e-09	7.1329345616068e-07	-35.1860465116279
NW_024609868.1	60245314	60245314	1	*	1.44122319444617e-08	2.09202422330393e-06	-27.8096850250892
NW_024609868.1	60245321	60245321	1	*	2.4684608983599e-11	7.78625147997949e-09	-32.5492831541219
NW_024609868.1	60245325	60245325	1	*	1.41018584737353e-09	2.79761811737927e-07	-30.0519750519751
NW_024609868.1	60245338	60245338	1	*	2.45063878316873e-12	9.68633696876724e-10	-32.9718599862732
NW_024609868.1	60245348	60245348	1	*	5.58797571969075e-12	2.02071645966956e-09	-32.6653654304923
NW_024609868.1	60245359	60245359	1	*	1.57215452975707e-11	5.16484194198762e-09	-32.3433836534902
NW_024609868.1	60245369	60245369	1	*	2.4200633218637e-10	5.92573697003236e-08	-30.6302131603336
NW_024609868.1	60245375	60245375	1	*	1.7180570815553e-10	4.36399085213812e-08	-29.9931782005609
NW_024609868.1	60245387	60245387	1	*	1.04956182514185e-08	1.59021183365313e-06	-28.3216783216783
NW_024609868.1	60245393	60245393	1	*	1.10357708980388e-09	2.25741739573335e-07	-30.182486030245
NW_024609868.1	60245397	60245397	1	*	2.09003395611985e-09	3.93920729107346e-07	-29.052429052429
NW_024609868.1	60245401	60245401	1	*	5.3167592454823e-10	1.18762193376731e-07	-30.4713189623676
NW_024609868.1	60245433	60245433	1	*	4.36610250041666e-07	3.79174195707962e-05	-27.7548428072404
NW_024609868.1	60245435	60245435	1	*	4.83877108733605e-07	4.12778936965151e-05	-27.6402828467153
NW_024609868.1	60245446	60245446	1	*	3.11778054063421e-05	0.00118126242356051	-25.2069978632479
NW_024609868.1	66380455	66380455	1	*	1.66602348179458e-05	0.000722831621002351	-26.236613972463
NW_024609868.1	66380458	66380458	1	*	1.98332291516885e-05	0.000829843025061357	-26.0891938250429
NW_024609868.1	66380522	66380522	1	*	1.22356669654145e-06	8.86816014517441e-05	-32.9011553273427
NW_024609868.1	66380537	66380537	1	*	1.22408764376152e-05	0.000567613100953559	-29.1208791208791
NW_024609868.1	66380539	66380539	1	*	0.00026440944575026	0.00598556058490555	-25.5081874647092
NW_024609868.1	71419990	71419990	1	*	6.39886734621011e-06	0.000339518147442533	-26.5248670628714
NW_024609868.1	71420020	71420020	1	*	3.63541143202036e-06	0.000215575483446229	-25.0264108979705
NW_024609868.1	71420050	71420050	1	*	2.51911964820891e-06	0.000160003877120795	-25.6505102040816
NW_024609868.1	78969538	78969538	1	*	1.06219542417735e-08	1.60682546889517e-06	-34.4955752212389
NW_024609868.1	78969558	78969558	1	*	9.65269989357391e-08	1.06755473910684e-05	-31.6621499548329
NW_024609868.1	78969568	78969568	1	*	2.96748467183584e-07	2.74369676111713e-05	-30.0539083557952
NW_024609868.1	80102279	80102279	1	*	0.000122101350801769	0.00335720134097709	-25.1799453958799
NW_024609868.1	80102334	80102334	1	*	0.0001550506605595	0.00401463430334183	-25.1010101010101
NW_024609868.1	80102385	80102385	1	*	3.18576715073045e-05	0.00120111479361178	-31.2605992085924
NW_024609868.1	81755040	81755040	1	*	3.39162198192303e-12	1.29196129814585e-09	-42.3768939393939
NW_024609868.1	81755044	81755044	1	*	3.47875277946008e-10	8.19843096584014e-08	-37.2103386809269
NW_024609868.1	81755047	81755047	1	*	1.43009669278011e-09	2.82918592560036e-07	-37.1266968325792
NW_024609868.1	81755052	81755052	1	*	2.73230139062382e-09	4.97606648890163e-07	-37.6547161758429
NW_024609868.1	81755054	81755054	1	*	2.99160631899985e-09	5.38215931363445e-07	-36.5268253327955
NW_024609868.1	81755085	81755085	1	*	2.56734128911549e-10	6.26247764008812e-08	-37.014652014652
NW_024609868.1	81755093	81755093	1	*	8.61537699653305e-09	1.33867684513666e-06	-34.8148148148148
NW_024609868.1	81755095	81755095	1	*	2.01090214280987e-10	5.00892724884966e-08	-39.6019900497512
NW_024609868.1	81755099	81755099	1	*	3.16758574435947e-08	4.15160402693096e-06	-35.1979166666667
NW_024609868.1	81755108	81755108	1	*	2.0601039677009e-09	3.89040984575848e-07	-36.5497076023392
NW_024609868.1	81755148	81755148	1	*	8.02002846497724e-08	9.14464703162626e-06	-30.7889125799574
NW_024609868.1	81755158	81755158	1	*	2.30262549804632e-06	0.000148971173436823	-29.6399535423926
NW_024609868.1	81755161	81755161	1	*	1.4524484530733e-06	0.000102443738079169	-29.4765840220386
NW_024609868.1	83411364	83411364	1	*	2.17154693660694e-08	2.9965186279432e-06	-40.5396096440873
NW_024609868.1	83411366	83411366	1	*	1.45587648945652e-08	2.11011410594584e-06	-41.3310185185185
NW_024609868.1	83411412	83411412	1	*	3.79656546625777e-08	4.82814399376796e-06	-39.6998123827392
NW_024609868.1	84201473	84201473	1	*	0.000337789408656991	0.00716899993966981	-25.6802721088435
NW_024609868.1	84201483	84201483	1	*	0.00020240723064762	0.00489657100864787	-25.1488095238095
NW_024609868.1	84201485	84201485	1	*	0.000119820826091707	0.00330866638174901	-25.175702811245
NW_024609868.1	88476369	88476369	1	*	3.05119026800343e-06	0.000187273621830793	-25.3267973856209
NW_024609868.1	88476371	88476371	1	*	5.22714830840682e-07	4.39679005698888e-05	-31.5803244374673
NW_024609868.1	88476380	88476380	1	*	2.90790356875353e-07	2.69810620145104e-05	-31.7265125430398
NW_024609868.1	88476429	88476429	1	*	1.59472235454656e-07	1.63248342122345e-05	-30.9877666565565
NW_024609868.1	88476432	88476432	1	*	9.1909214077759e-08	1.02412786685437e-05	-31.7846153846154
NW_024609868.1	88476433	88476433	1	*	8.71437375886252e-05	0.00259886797021299	-27.5190686471297
NW_024609868.1	88476434	88476434	1	*	2.77363741205274e-08	3.71130862293619e-06	-33.1613508442777
NW_024609868.1	88476435	88476435	1	*	1.70689343528227e-05	0.000736306972082549	-29.9602780536246
NW_024609868.1	88476442	88476442	1	*	1.34866065076324e-07	1.41854028889889e-05	-32
NW_024609868.1	88476443	88476443	1	*	2.65460639608706e-06	0.000166885177264888	-32.82575370465
NW_024609868.1	88476444	88476444	1	*	6.86022183493014e-09	1.10272420705006e-06	-35.0496688741722
NW_024609868.1	88476447	88476447	1	*	5.35838043746017e-08	6.490105726529e-06	-33.5727969348659
NW_024609868.1	88476448	88476448	1	*	0.000104567800225296	0.00298474913098829	-27.3897058823529
NW_024609868.1	88476457	88476457	1	*	5.5480704954983e-09	9.16012858190083e-07	-35.2878939748302
NW_024609868.1	88476458	88476458	1	*	3.03967905141766e-05	0.00115843118194237	-29.4117647058824
NW_024609868.1	88476494	88476494	1	*	5.9464221944352e-10	1.30904349412989e-07	-39.2134376686454
NW_024609868.1	88476495	88476495	1	*	2.07067102658264e-05	0.00085851474763659	-29.875
NW_024609868.1	88476500	88476500	1	*	3.33103032544384e-09	5.91364482559083e-07	-37.024087024087
NW_024609868.1	88476501	88476501	1	*	0.000145229546762928	0.0038226643321744	-26.7225702162053
NW_024609868.1	88476529	88476529	1	*	2.47448659764455e-05	0.000986449592168081	-26.6718913270637
NW_024609868.1	88476530	88476530	1	*	2.35984077802537e-05	0.000950692501576682	-29.7198792044153
NW_024609868.1	88476532	88476532	1	*	6.10058058278504e-06	0.000326812585003657	-29.3817439486731
NW_024609868.1	88476533	88476533	1	*	2.91640987090133e-05	0.00112226375377144	-29.7749695155748
NW_024609868.1	88476534	88476534	1	*	4.11580587268229e-06	0.000238363100851274	-29.5804195804196
NW_024609868.1	88476538	88476538	1	*	3.33254221792853e-05	0.00124435581739487	-27.3224886284789
NW_024609868.1	88476539	88476539	1	*	0.000221895715727964	0.00524386204796049	-26.7126490530746
NW_024609868.1	88476542	88476542	1	*	6.67789401476214e-06	0.000351195154228603	-29.7982243744956
NW_024609868.1	88476543	88476543	1	*	8.33795945510936e-05	0.00251276060506759	-28.7712287712288
NW_024609868.1	88476544	88476544	1	*	2.55955491034911e-07	2.4278146241178e-05	-34.2857142857143
NW_024609868.1	88476545	88476545	1	*	0.000392552119221386	0.00798404845232291	-26.2947178096345
NW_024609868.1	89781531	89781531	1	*	3.10958416757015e-07	2.85770521252101e-05	-33.7663366336634
NW_024609868.1	89781571	89781571	1	*	3.902063255147e-07	3.44676289571123e-05	-29.6240102413352
NW_024609868.1	89781643	89781643	1	*	4.51822699559787e-05	0.00157693590214984	-30.5614783226724
NW_024609868.1	89781655	89781655	1	*	2.31758793778703e-05	0.000937592282495007	-31.2099764071453
NW_024609868.1	89781682	89781682	1	*	0.000172385886173784	0.00434000163044587	-27.7008928571429
NW_024609868.1	89781697	89781697	1	*	4.47953179771256e-07	3.8762685057974e-05	-36.2809241463913
NW_024609868.1	89781741	89781741	1	*	1.57890991946994e-05	0.000692838797274684	-32.0659971305595
NW_024609868.1	89781745	89781745	1	*	1.72438710912939e-06	0.000117869560013287	-31.5091610414658
NW_024609868.1	89781748	89781748	1	*	1.44253626338884e-07	1.49872999293473e-05	-39.6969696969697
NW_024609868.1	90543077	90543077	1	*	1.34734910887527e-05	0.000612627380897047	-26.8398268398268
NW_024609868.1	95271912	95271912	1	*	3.87719450040019e-06	0.000226886223996414	-28.5421785421785
NW_024609868.1	95271930	95271930	1	*	1.55475239427027e-06	0.000108350166855883	-30.0574425574426
NW_024609868.1	95271935	95271935	1	*	4.29973261607752e-06	0.000246568636936655	-27.4698340874811
NW_024609868.1	95271951	95271951	1	*	1.8060723060251e-07	1.81129639576832e-05	-30.7814569536424
NW_024609868.1	95272000	95272000	1	*	6.06916493671669e-06	0.000325612116927926	-30.422239706268
NW_024609868.1	95272025	95272025	1	*	5.10579161466059e-05	0.00173051464305424	-27.4199843871975
NW_024609868.1	95272308	95272308	1	*	0.000165014825939751	0.00420406346073468	-29.7363465160075
NW_024609868.1	95272333	95272333	1	*	1.16749539168661e-06	8.53995785243841e-05	-25.5792256258747
NW_024609868.1	95272342	95272342	1	*	6.97770795391751e-05	0.0021968970449514	-28.8833609729132
NW_024609868.1	95272359	95272359	1	*	0.000206689659168689	0.00497227694010574	-26.6666666666667
NW_024609868.1	95272369	95272369	1	*	4.22569285896585e-05	0.00149579604702465	-29.5812807881773
NW_024609868.1	97833019	97833019	1	*	2.82163895388758e-05	0.00109387568550908	-30.8578431372549
NW_024609868.1	97833024	97833024	1	*	0.00014222874708919	0.00375962911049846	-28.1862745098039
NW_024609868.1	97833041	97833041	1	*	9.65367234490446e-05	0.0028091412704119	-25.6799097631282
NW_024609868.1	97833056	97833056	1	*	3.14258302600092e-05	0.0011887869447549	-30.8168316831683
NW_024609868.1	97833059	97833059	1	*	3.73642759969814e-05	0.00135787495269411	-30.6064356435644
NW_024609868.1	97833066	97833066	1	*	6.46298495850661e-05	0.00207140519949474	-29.5668316831683
NW_024609868.1	97833075	97833075	1	*	2.65228335460845e-05	0.0010418517526695	-31
NW_024609868.1	97833083	97833083	1	*	2.39542976192802e-05	0.00096204947391275	-31.25
NW_024609868.1	97833088	97833088	1	*	0.000218043353817556	0.00517739886100776	-27.4368686868687
NW_024609868.1	97833097	97833097	1	*	0.000264265447327538	0.00598353897490756	-27.5178429817605
NW_024609868.1	97833108	97833108	1	*	0.000314657346826112	0.00680094225585664	-27.1340206185567
NW_024609868.1	109058950	109058950	1	*	3.41735383684116e-06	0.000205168224114738	-28.4722222222222
NW_024609868.1	109058984	109058984	1	*	4.72755534361902e-08	5.83738599978486e-06	-30.9384164222874
NW_024609868.1	113183074	113183074	1	*	1.89373630644724e-09	3.62120147899509e-07	-28.2880358643878
NW_024609868.1	113183079	113183079	1	*	3.61193032180034e-08	4.63310573871483e-06	-26.7389717384503
NW_024609868.1	113183084	113183084	1	*	1.69098783231878e-07	1.71192274358085e-05	-25.8824750830565
NW_024609868.1	113183090	113183090	1	*	2.4110357347813e-08	3.28675910184546e-06	-26.8002887124535
NW_024609868.1	113183108	113183108	1	*	1.34397696731915e-08	1.97216731889663e-06	-26.7868572647749
NW_024609868.1	113183110	113183110	1	*	3.6349448813802e-08	4.6574578317522e-06	-25.6782945736434
NW_024609868.1	113183113	113183113	1	*	6.56279181657927e-11	1.87095147068276e-08	-29.2519558461044
NW_024609868.1	113183116	113183116	1	*	6.80159034991231e-08	7.96274785967586e-06	-26.0827821634308
NW_024609868.1	113183178	113183178	1	*	3.99121136998001e-07	3.51208772701759e-05	-26.5262491091931
NW_024609868.1	117387740	117387740	1	*	1.06864409258796e-05	0.000511076553535406	-30.6833259619637
NW_024609868.1	117387744	117387744	1	*	2.82293026876638e-06	0.000175765252089696	-32.5793733139656
NW_024609868.1	117387750	117387750	1	*	8.87412456399159e-08	9.95546647520601e-06	-37.0177165354331
NW_024609868.1	117387754	117387754	1	*	2.23231689354862e-07	2.16255929245957e-05	-35.3846153846154
NW_024609868.1	117387759	117387759	1	*	5.17970946014315e-07	4.36769508249632e-05	-33.9523507564091
NW_024609868.1	117387769	117387769	1	*	4.49728290241891e-09	7.6503676181272e-07	-38.5435019716419
NW_024609868.1	117387772	117387772	1	*	3.57137017562186e-07	3.20014851731952e-05	-33.079783637593
NW_024609868.1	117387798	117387798	1	*	4.04869625574709e-08	5.0949621290383e-06	-33.6053130929791
NW_024609868.1	117387803	117387803	1	*	2.48272147269447e-08	3.37017143924763e-06	-33.4521322354676
NW_024609868.1	117387816	117387816	1	*	3.35549148657148e-09	5.94611064205287e-07	-34.3162122172902
NW_024609868.1	117387852	117387852	1	*	1.04704654540648e-06	7.81722605993401e-05	-30.9559613319012
NW_024609868.1	133664937	133664937	1	*	2.14213404532491e-09	4.01905149456199e-07	-35.038503850385
NW_024609868.1	133664954	133664954	1	*	1.23886106069344e-06	8.95990627792303e-05	-27.0435446906035
NW_024609868.1	133664957	133664957	1	*	5.89302737618006e-10	1.29976491849183e-07	-34.1033283656234
NW_024609868.1	133664969	133664969	1	*	2.0442131729383e-12	8.243423951165e-10	-38.2251082251082
NW_024609868.1	133664972	133664972	1	*	7.23387094487674e-12	2.54270857056738e-09	-36.7638650657519
NW_024609868.1	133664975	133664975	1	*	2.97946044296333e-11	9.24171161911117e-09	-36.010854816825
NW_024609868.1	133664978	133664978	1	*	9.69201360777872e-12	3.32775304737639e-09	-35.9722222222222
